PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
11,2026/3/19,15:36.1,4,1,"Bermudez, Jassel",1000286625,Right,CUP_POL2,"Heureaux, Hector",1000441825,Right,CUP_POL11,Undefined,1,Top,2,0,0,ChangeUp,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.54189,-1.546965,-1.731646,2293.925377,198.800662,12:45,6.60282,0.60155,6.87363,-20.26848,14.49843,4.59894,3.50287,-0.59393,80.9193,-5.407541,-0.89096,0.42438,63.31028,9.460602,60.624399,5336.013021,,,,100.94122,100.51015,68.561995,1.16195,-2.87886,8.41552,-0.49302,50,6.49686,3.6886,-127.39705,-3.95501,-4.77722,23.79217,-18.20923,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,b7d9a770-2395-11f1-847e-e76328223677,88.81775,6.85413,,6.62259,,,,-0.52202,3.2676,1.07442,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,15:36.1,2026-03-19T09:15:36.0980000-04:00,2026-03-19T13:15:36.0980000Z,GroundBall,v3,,,,"Lopez, Daniel",1000237872,Right,CUP_POL2,60904278-0bc3-425a-9559-fe70b3771b93,53.62942,-128.07307,11.89608,6.60189,-3.43761,-9.10462,-0.59976,3.82433,-2.38861,,-0.52202,44.92887,-12.25994,1.45362,-0.32297,0.0375,-0.00396,0.00055,-3.00E-05,3.2676,15.26251,-16.77067,1.19946,-0.16877,0.03644,-0.00469,0.00027,-1.00E-05,1.07442,79.81535,0.83434,-0.83514,0.23938,-0.06248,0.01074,-0.00201,0.00017,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,62.65326,-1.78413,22.11784
12,2026/3/19,16:02.1,4,2,"Bermudez, Jassel",1000286625,Right,CUP_POL2,"Heureaux, Hector",1000441825,Right,CUP_POL11,Undefined,1,Top,2,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.7588,-3.908319,0.651224,2014.214807,213.025299,1:00,6.68498,0.72199,6.65724,-22.19899,14.54328,8.74575,1.25244,2.04682,79.41507,-8.078128,2.245127,0.436269,,,,,,,,,,,,-4.46335,9.03815,-0.76906,50,6.4125,-1.72531,-124.55436,-9.09959,-7.05917,23.42968,-17.8795,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,c75bfdb0-2395-11f1-847e-e76328223677,86.39726,,,6.34372,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,16:02.1,2026-03-19T09:16:02.1180000-04:00,2026-03-19T13:16:02.1180000Z,,v3,,,,"Lopez, Daniel",1000237872,Right,CUP_POL2,e150f41d-f3a8-429a-bda6-c2c25a859eac,53.84625,-125.27578,11.71484,6.68421,-8.54907,-8.93975,-0.71929,-1.50795,-3.52958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
13,2026/3/19,16:25.3,4,3,"Bermudez, Jassel",1000286625,Right,CUP_POL2,"Heureaux, Hector",1000441825,Right,CUP_POL11,Undefined,1,Top,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.34888,-4.09527,-1.477455,2313.541959,198.751233,12:45,6.57889,0.6335,7.16636,-19.04395,13.41863,4.23044,1.27278,-0.35328,83.58121,-7.718232,-0.699123,0.410074,,,,,,,,,,,,-2.66689,8.58961,-0.54832,50,6.33324,3.24135,-131.26377,-9.86581,-4.68557,25.96426,-17.08253,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,d52a8970-2395-11f1-847e-e76328223677,91.91608,,,6.76767,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,16:25.3,2026-03-19T09:16:25.3320000-04:00,2026-03-19T13:16:25.3320000Z,,v3,,,,"Lopez, Daniel",1000237872,Right,CUP_POL2,f5f9f6f0-33a3-4a25-8d9e-f1f7374ec09b,53.33748,-131.92228,12.98213,6.57796,-9.43257,-8.54127,-0.63203,3.36018,-2.34279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
14,2026/3/19,16:47.2,4,4,"Bermudez, Jassel",1000286625,Right,CUP_POL2,"Heureaux, Hector",1000441825,Right,CUP_POL11,Undefined,1,Top,2,2,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.42343,-4.281718,-1.193879,2374.95534,184.786829,12:15,6.56963,0.47422,7.13963,-21.29312,11.34638,0.86516,0.90459,-0.53641,83.28952,-8.316506,-1.034704,0.411191,,,,,,,,,,,,-0.79949,7.60414,-0.40421,50,6.31041,2.70689,-131.2999,-10.37367,-1.39618,27.70547,-18.89475,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,e227bb70-2395-11f1-847e-e76328223677,91.66655,,,7.13392,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,16:47.2,2026-03-19T09:16:47.1600000-04:00,2026-03-19T13:16:47.1600000Z,,v3,,,,"Lopez, Daniel",1000237872,Right,CUP_POL2,a9cef1ee-87e2-46b7-a3eb-d9eed6a60bcc,53.36423,-132.00787,13.85274,6.56932,-9.89084,-9.44738,-0.47384,2.74256,-0.69809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
15,2026/3/19,17:11.8,4,5,"Bermudez, Jassel",1000286625,Right,CUP_POL2,"Heureaux, Hector",1000441825,Right,CUP_POL11,Undefined,1,Top,2,2,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.34669,-1.42285,-1.044225,2509.285817,1.524807,6:00,6.51301,0.4422,6.51318,-44.48128,-3.57248,-0.12591,1.5,-0.52668,75.67536,-9.627721,-1.067161,0.460341,,,,,,,,,,,,-0.20626,-1.20122,-0.36929,50,6.39435,2.16239,-118.40158,-4.25263,-0.29452,21.37678,-33.88915,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,f0ed2a50-2395-11f1-847e-e76328223677,81.87934,,,5.67133,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,17:11.8,2026-03-19T09:17:11.8410000-04:00,2026-03-19T13:17:11.8410000Z,,v3,,,,"Lopez, Daniel",1000237872,Right,CUP_POL2,ed4aee80-1f57-401e-9f40-b4032a6c277f,53.99258,-119.12023,10.68839,6.51816,-3.11332,-16.94457,-0.44216,2.17229,-0.14726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
16,2026/3/19,19:47.2,1,1,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Santana, Elian",1000239831,Right,CUP_POL2,Undefined,1,Bottom,0,0,0,Fastball,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,84.42639,0.12289,-1.550801,2177.469661,186.808382,12:15,6.12584,1.08968,6.5945,-24.67131,13.46953,1.46575,4.18254,-0.20949,77.19688,-4.564446,-1.284369,0.444495,,,,,,,,,,,,-1.19756,7.41138,-0.98419,50,6.12378,3.26823,-122.72757,-0.39468,-1.82576,24.38138,-20.8749,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,4d871140-2396-11f1-847e-e76328223677,84.79841,,,7.22951,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,19:47.2,2026-03-19T09:19:47.2202752-04:00,2026-03-19T13:19:47.2202752Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,0873fb12-6d32-475c-a804-deae07bd9753,53.90574,-123.50105,12.19069,6.1258,0.26756,-10.43745,-1.08879,3.32615,-0.91288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
17,2026/3/19,19:58.8,1,2,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Santana, Elian",1000239831,Right,CUP_POL2,Undefined,1,Bottom,0,1,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.1798,0.020129,-0.077238,2175.623748,214.837193,1:15,5.84997,1.4983,6.75947,-28.13907,10.52863,6.56437,3.52344,1.97478,76.83105,-5.292113,1.120877,0.447554,,,,,,,,,,,,-3.57725,5.88614,-1.49587,50,5.84016,-0.04612,-121.16946,-0.69711,-5.3539,22.19243,-23.36452,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,546dbae0-2396-11f1-847e-e76328223677,84.21872,,,6.34874,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,19:58.8,2026-03-19T09:19:58.8090880-04:00,2026-03-19T13:19:58.8090880Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,ce739f0b-9899-4613-af5b-14c5e3506ec3,53.74664,-121.85373,11.09622,5.85055,0.0233,-11.68226,-1.49699,0.11896,-2.67695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
18,2026/3/19,20:13.6,1,3,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Santana, Elian",1000239831,Right,CUP_POL2,Undefined,1,Bottom,0,2,0,Fastball,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.70193,-0.035366,-0.68953,2097.934242,208.292176,1:00,5.98535,1.51145,6.88481,-28.46754,10.69764,5.11906,3.58083,1.3097,75.94724,-5.43615,0.247002,0.450424,,,,,,,,,,,,-2.88563,6.08193,-1.46921,50,5.97295,1.27047,-120.34766,-0.80522,-4.24197,22.84644,-23.23347,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,5d4f7130-2396-11f1-847e-e76328223677,83.68217,,,6.7547,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,20:13.6,2026-03-19T09:20:13.6265728-04:00,2026-03-19T13:20:13.6265728Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,5c4940ab-7156-487d-a9b0-46645658b14f,53.61604,-121.03217,11.42322,5.98664,-0.10911,-11.61673,-1.50918,1.39757,-2.12098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
19,2026/3/19,20:30.2,1,4,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Santana, Elian",1000239831,Right,CUP_POL2,Undefined,1,Bottom,0,3,0,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,82.30658,-1.811274,-1.893566,2112.066825,209.90116,1:00,5.94861,1.42588,6.77078,-27.87876,11.69749,6.06457,1.96986,0.20142,76.15946,-7.060507,-0.786488,0.452782,92.41379,-37.067565,-92.512941,,,,,3.56219,2.25199,-53.658895,0.025773,-3.73681,7.01989,-1.30448,50,5.81941,3.76084,-119.74223,-4.51152,-5.46378,21.59286,-21.90998,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,67276e60-2396-11f1-847e-e76328223677,83.24642,2.10928,,6.14712,,,,2.23335,2.10928,-0.07979,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,20:30.2,2026-03-19T09:20:30.2306304-04:00,2026-03-19T13:20:30.2306304Z,GroundBall,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,f0693331-3e0c-4794-b6f2-a69c176ae9b1,53.73373,-120.41365,10.79643,5.9491,-3.83025,-10.95499,-1.42407,3.93073,-2.73189,,2.23338,-4.75018,,,,,,,,2.10988,-81.84064,,,,,,,,-0.079,-108.23596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,,,
20,2026/3/19,20:52.1,1,5,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Santana, Elian",1000239831,Right,CUP_POL2,Undefined,1,Bottom,0,3,1,Fastball,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,83.07343,1.015064,-1.762165,2132.02317,211.030374,1:00,5.90615,1.57486,6.63602,-26.59761,12.66225,6.89709,4.61956,0.53574,76.04131,-4.032389,-0.507808,0.450968,,,,,,,,,,,,-4.07795,6.76213,-1.45799,50,5.96383,3.46412,-120.7641,1.43692,-6.03443,23.07231,-22.1677,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,74336d70-2396-11f1-847e-e76328223677,83.58116,,,7.03212,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,20:52.1,2026-03-19T09:20:52.1150976-04:00,2026-03-19T13:20:52.1150976Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,86f3cf3a-0006-4f3f-b1ee-c50f081a9f14,53.86449,-121.50017,11.53616,5.90671,2.14414,-11.08385,-1.57157,3.65663,-3.01721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
21,2026/3/19,21:25.6,2,1,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Javier, Yeuri",1000440210,Right,CUP_POL2,Undefined,1,Bottom,0,0,0,Fastball,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,85.50883,-1.507408,-2.265073,2180.508799,221.498736,1:30,5.9406,1.43549,6.65609,-22.73257,14.22934,11.59619,2.66524,0.32774,78.63821,-5.820681,-0.154343,0.437571,80.43676,29.54094,-6.687951,2569.937922,109.25266,51.56017,-12.79651,299.84225,295.15808,-6.083735,4.268943,-6.74792,8.25796,-1.28744,50,5.82966,4.50556,-124.32596,-3.87471,-10.60142,24.04702,-19.20024,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,883a3a60-2396-11f1-847e-e76328223677,86.14013,60.05872,,6.87062,,,,1.23956,2.67285,-0.32705,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,21:25.6,2026-03-19T09:21:25.6118784-04:00,2026-03-19T13:21:25.6118784Z,LineDrive,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,aae5cb28-3ee3-43e0-b2d0-3329ca8beb72,53.84749,-125.06792,12.02351,5.94008,-3.2823,-9.60012,-1.4315,4.83266,-5.30071,180.507899,1.23957,101.94208,-15.45174,3.49667,-0.74617,0.17121,-0.03755,0.00546,-0.00034,2.67348,58.14552,-15.78443,0.47079,0.17264,-0.13826,0.04524,-0.007,0.00042,-0.32702,-11.95437,1.88998,-0.35984,0.08229,-0.02495,0.00698,-0.00112,7.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,57.26837,11.20791,-7.90801
22,2026/3/19,21:56.0,3,1,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Merete, Jensy",1000442824,Left,CUP_POL2,Undefined,1,Bottom,1,0,0,Fastball,Cutter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,L,84.24153,-0.671229,-1.585824,2123.063669,201.605591,12:45,5.90685,1.09435,6.66707,-25.01742,12.97513,4.69138,3.20762,0.03387,77.5355,-5.407989,-0.731517,0.44363,63.47941,59.315513,-147.473369,5049.756381,,,,,18.83702,,,-2.90354,7.37583,-0.9897,50,5.85153,3.22882,-122.56037,-2.10053,-4.43705,23.1629,-20.90271,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,9a44e930-2396-11f1-847e-e76328223677,84.96376,31.09374,,6.70603,,,,0.90778,3.17979,0.08175,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,21:56.0,2026-03-19T09:21:55.9650000-04:00,2026-03-19T13:21:55.9650000Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,24f436a1-a8cc-4aba-95ec-46684f0441a1,53.83597,-123.2832,11.58145,5.9069,-1.44823,-10.45136,-1.09262,3.36728,-2.21852,24.42047,0.92012,-40.46281,-2.59594,,,,,,,3.20006,79.41663,-30.75473,,,,,,,0.07135,-25.21147,7.81788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,63.88978,15.66729,8.39313
23,2026/3/19,22:14.9,3,2,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Merete, Jensy",1000442824,Left,CUP_POL2,Undefined,1,Bottom,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,85.45934,-2.854655,-2.265801,2184.890531,210.644233,1:00,5.81192,1.3638,6.74302,-22.07832,14.74961,8.09213,1.35959,-0.03318,78.97824,-7.032199,-0.7902,0.436777,,,,,,,,,,,,-4.88276,8.89056,-1.21762,50,5.61509,4.63176,-124.18636,-6.76754,-7.68117,23.16182,-18.1881,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,a58f6220-2396-11f1-847e-e76328223677,86.29671,,,6.4811,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,22:14.9,2026-03-19T09:22:14.8981760-04:00,2026-03-19T13:22:14.8981760Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,fc78300a-dddd-43a3-86b1-4ca525480057,53.76059,-124.88577,11.58091,5.81116,-6.21832,-9.09405,-1.36098,4.8637,-3.84058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
24,2026/3/19,22:30.2,3,3,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Merete, Jensy",1000442824,Left,CUP_POL2,Undefined,1,Bottom,1,1,1,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,71.47984,1.562914,-0.197059,2222.099275,22.641301,6:45,5.91538,1.43513,6.24189,-63.47681,-9.69607,-4.71012,2.0677,0.86084,66.22104,-10.111307,-1.050272,0.527819,72.75898,-19.508813,40.199939,,,,,7.18984,5.85048,24.692043,0.060319,2.40917,-5.08418,-1.4181,50,6.00022,0.50553,-104.00568,1.09072,2.63919,17.42449,-37.74365,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,aeb8a8c0-2396-11f1-847e-e76328223677,71.41171,2.15564,,5.2588,,,,1.88523,2.15564,-0.9237,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,22:30.2,2026-03-19T09:22:30.1982208-04:00,2026-03-19T13:22:30.1982208Z,GroundBall,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,5e5f368d-6a77-4cbf-b1ff-01f9b39bffa7,54.2653,-104.71782,8.71224,5.92411,2.63331,-18.87183,-1.43656,0.39767,1.3196,180,1.88313,77.04431,,,,,,,,2.15661,-35.73747,,,,,,,,-0.92548,65.10735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,,,
25,2026/3/19,23:08.0,4,1,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Alvarado, Jesus",1000373354,Right,CUP_POL2,Undefined,1,Bottom,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,72.25656,2.757581,-0.100415,2366.153763,39.158925,7:15,5.95996,1.58847,6.1875,-62.05712,-9.16071,-8.76792,3.33681,0.7651,66.54127,-8.678596,-1.684463,0.523461,,,,,,,,,,,,4.4778,-4.92453,-1.57677,50,6.13761,0.4786,-105.01315,3.27713,4.9964,17.91029,-37.66891,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,c5450f20-2396-11f1-847e-e76328223677,72.00618,,,5.71529,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,23:08.0,2026-03-19T09:23:08.0393728-04:00,2026-03-19T13:23:08.0393728Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,ce530850-426b-46c2-88e4-9156d4888a82,54.31829,-105.74708,8.95515,5.97169,4.82073,-18.83445,-1.59219,0.27385,2.4982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
26,2026/3/19,23:23.5,4,2,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Alvarado, Jesus",1000373354,Right,CUP_POL2,Undefined,1,Bottom,2,1,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,73.1796,3.016536,0.675301,2195.737357,58.865864,8:00,5.84054,1.56468,6.12039,-54.24672,-2.60988,-6.88725,4.11172,1.61513,67.25521,-7.007115,-0.565947,0.517191,,,,,,,,,,,,3.71008,-1.61248,-1.61305,50,6.04414,-1.01589,-106.28145,4.03683,4.2539,17.80238,-34.02287,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,ce79c770-2396-11f1-847e-e76328223677,72.87909,,,5.92439,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,23:23.5,2026-03-19T09:23:23.4967552-04:00,2026-03-19T13:23:23.4967552Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,fb501bad-abf3-4c8c-87ed-936b8a848e32,54.38314,-107.01312,8.90119,5.84949,5.43515,-17.01144,-1.56771,-1.19072,2.12695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
27,2026/3/19,23:41.4,4,3,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Alvarado, Jesus",1000373354,Right,CUP_POL2,Undefined,1,Bottom,2,2,0,Fastball,Changeup,InPlay,Undefined,LineDrive,Double,0,1,,83.75761,-0.642909,-1.372578,2134.134946,208.697819,1:00,5.7569,1.37453,7.09178,-24.07131,13.91257,6.96618,3.16726,0.70906,76.71397,-5.257356,-0.093525,0.443579,67.10765,20.408972,-28.877583,1778.443455,97.02884,21.88339,-51.82086,187.55446,187.55446,-28.177996,2.467283,-4.14429,8.0078,-1.29452,50,5.71057,2.69538,-121.90408,-1.93184,-6.2273,24.28656,-20.14136,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,d916e960-2396-11f1-847e-e76328223677,84.97345,22.29078,,7.04363,,,,2.067,2.99205,-0.44782,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,23:41.4,2026-03-19T09:23:41.4029824-04:00,2026-03-19T13:23:41.4029824Z,LineDrive,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,11293781-a7fa-4e4d-b149-dd77194ba94e,53.41133,-122.58183,12.14328,5.75664,-1.36977,-10.07068,-1.37217,2.86916,-3.11365,,2.06694,80.77902,-8.72386,1.74094,-0.47732,0.21463,-0.09341,0.02415,-0.00247,2.99211,34.31883,-15.97096,0.58399,0.14037,-0.15407,0.07695,-0.01705,0.00131,-0.44779,-44.55124,6.0096,-1.65981,0.48689,-0.17285,0.0649,-0.01604,0.0016,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,
28,2026/3/19,24:54.9,5,1,"Uscanga, Cesar Alexander",1000412614,Right,CUP_POL11,"Lopez, Daniel",1000237872,Right,CUP_POL2,Undefined,1,Bottom,2,0,0,ChangeUp,Changeup,BallinDirt,Undefined,Undefined,Undefined,0,0,,80.08986,-2.900785,-3.945741,1836.95183,234.017294,1:45,5.832,1.71911,6.44976,-33.21329,9.51552,11.27556,0.39035,-0.97238,73.9653,-9.074563,-1.9034,0.47047,,,,,,,,,,,,-6.95567,6.18158,-1.44372,50,5.61091,7.61521,-116.0976,-6.82016,-9.52403,21.08025,-23.70996,CUP_POL2,CUP_POL11,LAV,Diamond Solutions,DIA,20260319-LAV-1,04ec39a0-2397-11f1-847e-e76328223677,80.11661,,,6.12455,,,,,,,466b64ac-6fa4-469b-a791-4c8bbffd9b8d,2026/3/19,24:54.9,2026-03-19T09:24:54.8779008-04:00,2026-03-19T13:24:54.8779008Z,,v3,,,,"Gutierrez Cortes, Kevin",1000490424,Right,CUP_POL11,8eddd8e4-79c8-4355-ad65-9fb524773342,54.05293,-116.83118,10.54013,5.83389,-5.99506,-11.85498,-1.71449,7.94664,-4.76201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
