PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle 
171,2026/3/21,49:52.3,2,2,"Morales, Hassan",1000540210,Right,CUP_POL11,"Acosta, Roberto",1000515883,Right,CUP_POL1,Undefined,6,Top,0,0,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.85823,-1.844007,-2.536657,1963.137022,208.006268,1:00,5.70074,0.20153,6.55645,-22.61241,17.02981,8.39697,2.12328,-1.42622,76.05709,-6.141419,-1.011943,0.453159,,,,,,,,,,,,-5.09756,9.82839,-0.02962,50,5.56342,5.0325,-120.35596,-4.45208,-7.49115,22.94942,-17.73064,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,5d562700-254e-11f1-b649-cf5e5eee1654,83.17709,,,6.80115,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,49:52.3,2026-03-21T13:49:52.3140096-04:00,2026-03-21T17:49:52.3140096Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,043b582f-1c8e-4f31-b9f5-1a3386d1bbaf,53.94544,-121.10594,11.47471,5.69945,-3.87265,-8.86532,-0.19808,5.27731,-3.74557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
172,2026/3/21,50:11.9,2,3,"Morales, Hassan",1000540210,Right,CUP_POL11,"Acosta, Roberto",1000515883,Right,CUP_POL1,Undefined,6,Top,0,1,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.7721,-3.447081,-2.409961,1990.974638,210.173578,1:00,5.53072,0.31666,6.21099,-20.87088,18.49068,10.02591,0.60324,-1.07349,77.03962,-7.384234,-0.600506,0.451552,,,,,,,,,,,,-5.90473,10.93036,-0.14086,50,5.26099,4.74682,-121.51463,-7.89384,-8.84919,23.29296,-15.79312,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,6907c630-254e-11f1-b649-cf5e5eee1654,83.47315,,,6.73248,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,50:11.9,2026-03-21T13:50:11.8728192-04:00,2026-03-21T17:50:11.8728192Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,02896f52-6b98-4498-be07-4675a54885c0,54.29274,-122.33473,11.64648,5.52913,-7.33779,-7.89656,-0.31347,5.05838,-4.42459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
173,2026/3/21,50:36.9,2,4,"Morales, Hassan",1000540210,Right,CUP_POL11,"Acosta, Roberto",1000515883,Right,CUP_POL1,Undefined,6,Top,0,2,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.29721,-2.763076,-1.824296,2000.779506,206.3169,1:00,5.79884,0.37427,6.40296,-20.43009,20.12946,9.30142,1.55208,-0.52885,75.36352,-6.658509,-0.13901,0.458372,,,,,,,,,,,,-5.38339,11.70036,-0.24754,50,5.59094,3.47062,-119.46638,-6.27436,-7.76879,23.32878,-15.28922,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,77e8fa70-254e-11f1-b649-cf5e5eee1654,82.23115,,,6.93369,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,50:36.9,2026-03-21T13:50:36.8992256-04:00,2026-03-21T17:50:36.8992256Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,58e000bd-6821-4b40-835c-116aa143773a,54.09909,-120.26416,11.66439,5.79656,-5.7515,-7.64461,-0.37077,3.73629,-3.8844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
174,2026/3/21,50:59.3,2,5,"Morales, Hassan",1000540210,Right,CUP_POL11,"Acosta, Roberto",1000515883,Right,CUP_POL1,Undefined,6,Top,0,3,1,Fastball,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,83.25693,-3.134544,-2.204683,1925.033602,216.910146,1:15,5.66226,0.46724,6.34041,-23.80682,15.80139,10.93697,0.78731,-0.65223,76.65224,-7.608807,-0.224786,0.452964,,,,,,,,,,,,-6.34603,9.47607,-0.31189,50,5.42236,4.26053,-120.84884,-7.27569,-9.40777,23.01153,-18.12609,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,85464dd0-254e-11f1-b649-cf5e5eee1654,83.21281,,,6.60469,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,50:59.3,2026-03-21T13:50:59.3189888-04:00,2026-03-21T17:50:59.3189888Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,b2cd3fbf-c987-4a2c-acb3-079596b2a9fd,54.1633,-121.63902,11.50576,5.66151,-6.65327,-9.06304,-0.46374,4.58358,-4.70388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
175,2026/3/21,53:40.7,3,1,"Cruz Sanchez, Jose",1000379129,Left,CUP_POL11,"Sandoval, Jose",1000541147,Right,CUP_POL1,Undefined,6,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.38668,-1.302011,2.614222,2339.698732,143.458314,10:45,6.1846,-2.83258,6.32002,-19.45989,16.52458,-11.40571,3.36225,-1.37349,79.97077,-5.005987,0.552911,0.431747,,,,,,,,,,,,6.61197,9.28713,2.64621,50,6.07973,-5.34062,-126.89922,-3.41859,10.7963,25.6385,-17.00962,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,e56eb2b0-254e-11f1-b649-cf5e5eee1654,87.30221,,,7.41591,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,53:40.7,2026-03-21T13:53:40.7016448-04:00,2026-03-21T17:53:40.7016448Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,a5149e4e-e943-4c04-af28-15ee17351059,54.1812,-127.74119,12.81925,6.18283,-2.86,-8.50481,2.82742,-5.69517,5.39815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
176,2026/3/21,54:00.3,3,2,"Cruz Sanchez, Jose",1000379129,Left,CUP_POL11,"Sandoval, Jose",1000541147,Right,CUP_POL1,Undefined,6,Top,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.48479,-3.358185,4.289766,2386.398893,139.72998,10:45,6.05123,-2.66373,6.45826,-19.09627,15.81237,-12.4982,1.36263,0.24297,81.57227,-6.970058,2.030534,0.425244,,,,,,,,,,,,7.66193,9.47536,2.36513,50,5.80402,-9.14365,-128.21675,-8.06976,12.84945,24.6639,-16.28334,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,f12003c0-254e-11f1-b649-cf5e5eee1654,88.63726,,,6.91252,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,54:00.3,2026-03-21T13:54:00.2569216-04:00,2026-03-21T17:54:00.2569216Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,6fd4538e-f956-48ef-bdc1-1b7e329d474b,54.04553,-128.9926,12.33195,6.04981,-7.55754,-8.14167,2.65912,-9.54786,6.42472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
177,2026/3/21,54:23.1,3,3,"Cruz Sanchez, Jose",1000379129,Left,CUP_POL11,"Sandoval, Jose",1000541147,Right,CUP_POL1,Undefined,6,Top,0,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.49214,-1.968361,4.943728,2442.344394,148.321242,11:00,6.1518,-2.51465,6.54607,-19.50792,16.01371,-9.23587,2.71345,1.26101,80.67702,-5.668227,3.27522,0.428961,,,,,,,,,,,,6.09465,9.23308,2.17539,50,6.00637,-10.62489,-126.81909,-4.89352,10.01712,23.69656,-16.99863,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,feb38250-254e-11f1-b649-cf5e5eee1654,87.86913,,,6.81512,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,54:23.1,2026-03-21T13:54:23.0553088-04:00,2026-03-21T17:54:23.0553088Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,af52d72b-0252-4385-ae86-10c36361230d,53.95706,-127.55633,11.84828,6.15039,-4.36466,-8.49931,2.5108,-10.93654,5.00856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
178,2026/3/21,54:45.1,3,4,"Cruz Sanchez, Jose",1000379129,Left,CUP_POL11,"Sandoval, Jose",1000541147,Right,CUP_POL1,Undefined,6,Top,0,3,0,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,87.18376,-3.812742,4.836231,2363.917248,139.969398,10:45,6.06345,-2.23764,6.34639,-20.35911,15.84064,-12.37694,0.83905,1.19385,80.43378,-7.641876,2.606148,0.433036,,,,,,,,,,,,7.77721,9.60434,1.89131,50,5.77522,-10.21856,-126.17272,-9.01254,12.62646,23.9565,-16.58118,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,0bd30960-254f-11f1-b649-cf5e5eee1654,87.04223,,,6.74998,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,54:45.1,2026-03-21T13:54:45.1184128-04:00,2026-03-21T17:54:45.1184128Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,8ec31b9f-63d6-458c-b201-e1f42822174e,54.15855,-126.95985,11.97825,6.06239,-8.46774,-8.29059,2.23387,-10.63343,6.31323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
179,2026/3/21,55:22.4,4,1,"Cruz Sanchez, Jose",1000379129,Left,CUP_POL11,"Alacayo, Jose",1000319841,Right,CUP_POL1,Undefined,6,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.29858,-1.543057,4.938733,2381.766646,140.306892,10:45,6.21793,-2.40143,6.39104,-20.12292,15.10257,-11.63111,3.11603,1.18341,80.99211,-5.356225,2.843223,0.427169,,,,,,,,,,,,7.32469,8.60981,2.05025,50,6.097,-10.59123,-127.92229,-4.01961,12.19723,25.16849,-17.83682,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,220a9900-254f-11f1-b649-cf5e5eee1654,88.23775,,,7.30647,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,55:22.4,2026-03-21T13:55:22.3627264-04:00,2026-03-21T17:55:22.3627264Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,7b34c72c-85aa-4bb9-9791-084c00e69ca3,54.11054,-128.72849,12.58424,6.2166,-3.44826,-8.91841,2.39577,-10.98193,6.09862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
180,2026/3/21,55:42.9,4,2,"Cruz Sanchez, Jose",1000379129,Left,CUP_POL11,"Alacayo, Jose",1000319841,Right,CUP_POL1,Undefined,6,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.52317,-1.342083,4.283017,2416.741294,138.829131,10:45,6.12637,-2.7726,6.35271,-20.12607,15.63288,-12.72788,3.21012,0.11663,80.44523,-5.154912,1.987693,0.430392,,,,,,,,,,,,7.6917,8.81418,2.46665,50,6.01895,-9.00561,-126.95019,-3.54196,12.6414,24.26407,-17.68782,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,2e4f2960-254f-11f1-b649-cf5e5eee1654,87.57708,,,7.07794,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,55:42.9,2026-03-21T13:55:42.9454336-04:00,2026-03-21T17:55:42.9454336Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,21163bcf-18d3-4e79-b10c-06655454e8b2,54.14937,-127.7408,12.13203,6.12497,-2.96562,-8.84391,2.76679,-9.41751,6.3207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
181,2026/3/21,56:02.2,4,3,"Cruz Sanchez, Jose",1000379129,Left,CUP_POL11,"Alacayo, Jose",1000319841,Right,CUP_POL1,Undefined,6,Top,0,1,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,69.08,2.448119,2.250611,2183.301368,309.379613,4:15,5.70411,-2.308,6.54289,-62.51744,-5.82599,8.99174,2.7428,0.5066,64.31412,-9.113385,3.882882,0.541914,,,,,,,,,,,,-4.13658,-3.16752,2.14858,50,5.84772,-4.21492,-100.46539,2.71983,-4.25987,15.12062,-35.43595,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,39dd13f0-254f-11f1-b649-cf5e5eee1654,69.55431,,,4.76588,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,56:02.2,2026-03-21T13:56:02.1618176-04:00,2026-03-21T17:56:02.1618176Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,80659a12-d4a4-4347-a07e-dc4c54be8113,53.96367,-101.06018,7.56031,5.71331,4.11376,-17.71797,2.31108,-4.04736,-2.12993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
182,2026/3/21,56:37.7,4,4,"Cruz Sanchez, Jose",1000379129,Left,CUP_POL11,"Alacayo, Jose",1000319841,Right,CUP_POL1,Undefined,6,Top,0,1,2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,70.05115,2.99347,0.609039,2381.520838,302.498661,4:00,5.56927,-2.42886,6.3933,-61.67385,-6.4202,12.39871,3.18582,-0.83542,65.22099,-8.392211,2.855956,0.534998,,,,,,,,,,,,-6.30823,-3.59095,2.37977,50,5.75659,-1.46511,-101.91951,3.7016,-6.70706,15.05442,-35.99204,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,4effff40-254f-11f1-b649-cf5e5eee1654,70.45346,,,4.83016,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,56:37.7,2026-03-21T13:56:37.6524288-04:00,2026-03-21T17:56:37.6524288Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,ea51b04f-3e3a-43fc-a38b-1922264dcd6c,54.11398,-102.52538,7.52721,5.57847,5.15011,-17.99602,2.4333,-1.19518,-3.35353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
183,2026/3/21,57:10.1,5,1,"Cruz Sanchez, Jose",1000379129,Left,CUP_POL11,"Severino, Jean Carlos",1000518694,Right,CUP_POL1,Undefined,6,Top,1,0,0,Slider,Curveball,BallinDirt,Undefined,Undefined,StolenBase,0,1,,66.46161,-1.589654,2.462929,2178.073657,310.713526,4:15,5.55734,-2.17076,6.65079,-67.78933,-6.6576,9.70571,-1.54849,0.89375,62.79323,-13.968484,4.238284,0.562736,,,,,,,,,,,,-4.5839,-2.87327,2.00066,50,5.42178,-4.40749,-96.7202,-4.2397,-4.35542,14.65565,-34.9041,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,624fd840-254f-11f1-b649-cf5e5eee1654,66.98068,,,3.66838,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,57:10.1,2026-03-21T13:57:10.0970000-04:00,2026-03-21T17:57:10.0970000Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,e8e7e38a-a7aa-41b2-bce6-17309a59ee1e,53.85776,-97.303,7.32783,5.56277,-2.85171,-17.45205,2.17248,-4.2343,-2.17771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
184,2026/3/21,57:51.3,5,2,"Cruz Sanchez, Jose",1000379129,Left,CUP_POL11,"Severino, Jean Carlos",1000518694,Right,CUP_POL1,Undefined,6,Top,1,1,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.19977,-1.722293,4.173694,2342.25729,135.710691,10:30,6.04975,-2.45034,6.36884,-20.32788,15.07765,-13.59796,2.76617,0.26402,80.62484,-5.581295,1.719591,0.428259,,,,,,,,,,,,8.1991,8.67142,2.15388,50,5.91521,-8.78932,-127.8615,-4.4231,13.57987,26.24255,-17.81185,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,7ace71b0-254f-11f1-b649-cf5e5eee1654,88.01309,,,7.57493,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,57:51.3,2026-03-21T13:57:51.2630000-04:00,2026-03-21T17:57:51.2630000Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,db50cc24-d674-45c4-a846-bb508eb06544,54.1328,-128.70693,13.12127,6.04846,-3.84927,-8.90593,2.44408,-9.22681,6.78993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
185,2026/3/21,58:12.8,5,3,"Cruz Sanchez, Jose",1000379129,Left,CUP_POL11,"Severino, Jean Carlos",1000518694,Right,CUP_POL1,Undefined,6,Top,1,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.53744,-1.516457,4.56256,2436.71695,138.937041,10:45,6.07137,-2.49308,6.51479,-19.64568,15.25458,-12.33257,3.03786,0.67502,81.05261,-5.256742,2.333145,0.425193,,,,,,,,,,,,7.66308,8.7326,2.17897,50,5.95642,-9.76087,-128.34709,-3.93859,12.81378,25.95471,-17.5719,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,87a68f80-254f-11f1-b649-cf5e5eee1654,88.64791,,,7.48482,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,58:12.8,2026-03-21T13:58:12.8230000-04:00,2026-03-21T17:58:12.8230000Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,46c4a45b-7ef1-47ca-b971-8b8c61e11fe6,53.98704,-129.15084,12.97736,6.06997,-3.39443,-8.78595,2.48738,-10.15768,6.40689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
186,2026/3/21,58:34.9,5,4,"Cruz Sanchez, Jose",1000379129,Left,CUP_POL11,"Severino, Jean Carlos",1000518694,Right,CUP_POL1,Undefined,6,Top,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.91125,-2.266416,2.884003,2371.483658,140.197168,10:45,6.01754,-2.53017,6.33721,-18.34757,17.18591,-13.38953,2.39799,-0.98821,80.59975,-5.759781,0.463624,0.429033,,,,,,,,,,,,7.70922,9.88938,2.32572,50,5.8432,-5.89593,-127.59561,-5.55018,12.74426,25.57761,-15.82572,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,94d299b0-254f-11f1-b649-cf5e5eee1654,87.85445,,,7.3115,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,58:34.9,2026-03-21T13:58:34.9290000-04:00,2026-03-21T17:58:34.9290000Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,8e0ea7fc-ab45-4934-9ca1-cae370ea6b9b,54.16458,-128.42772,12.78881,6.01538,-5.03532,-7.91286,2.52427,-6.31053,6.37213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
187,2026/3/21,58:57.0,5,5,"Cruz Sanchez, Jose",1000379129,Left,CUP_POL11,"Severino, Jean Carlos",1000518694,Right,CUP_POL1,Undefined,6,Top,1,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,86.91291,-4.143963,3.844577,2448.497317,147.427645,11:00,6.20301,-2.37946,6.27818,-19.4708,17.12253,-10.19879,0.74522,0.3199,79.96025,-7.813904,2.005659,0.435384,,,,,,,,,,,,6.3563,10.37863,2.09998,50,5.88609,-8.06633,-125.81555,-9.67671,10.22607,24.64574,-15.47677,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,a2002a80-254f-11f1-b649-cf5e5eee1654,86.57287,,,6.95265,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,58:57.0,2026-03-21T13:58:57.0100000-04:00,2026-03-21T17:58:57.0100000Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,c8e267fa-3fb7-408f-a74e-6fe499b99f63,54.22515,-126.6405,12.32287,6.20132,-9.15867,-7.73838,2.37571,-8.40862,5.11304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
188,2026/3/21,59:23.5,5,6,"Cruz Sanchez, Jose",1000379129,Left,CUP_POL11,"Severino, Jean Carlos",1000518694,Right,CUP_POL1,Undefined,6,Top,1,3,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Error,0,2,,88.27944,-1.388371,4.281706,2214.068506,140.314996,10:45,6.12992,-2.36626,6.33899,-20.15903,14.86402,-11.49694,3.16785,0.62536,81.48927,-5.192654,2.209063,0.42594,71.4346,-18.091332,-33.02967,,,,,11.59464,11.56416,-30.583545,0.098029,7.09851,8.41615,2.05942,50,6.01881,-9.15704,-128.1263,-3.69363,11.92611,23.82389,-18.0342,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,b1c444b0-254f-11f1-b649-cf5e5eee1654,88.4924,3.20314,,6.79017,,,,1.76126,3.20314,-0.55482,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,59:23.5,2026-03-21T13:59:23.4740000-04:00,2026-03-21T17:59:23.4740000Z,GroundBall,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,fe48d86e-ab25-44cf-81f0-1489bbc24770,54.16564,-128.89853,11.91195,6.12907,-3.10906,-9.0171,2.36251,-9.54362,5.96305,180,1.75557,83.85665,,,,,,,,3.20535,-32.67523,,,,,,,,-0.55113,-54.51891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,57.70654,11.14617,-10.2475
189,2026/3/21,00:36.7,6,1,"Cruz Sanchez, Jose",1000379129,Left,CUP_POL11,"Rojas, Ernesto",1000539816,Right,CUP_POL1,Undefined,6,Top,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,70.12828,3.466005,0.46957,2327.518729,305.056369,4:15,5.67655,-2.68543,6.26735,-62.17641,-6.05666,11.08205,3.69482,-1.32898,64.4166,-8.034557,2.47196,0.539174,,,,,,,,,,,,-5.56449,-3.4828,2.64576,50,5.90422,-1.19536,-101.83354,4.47263,-5.83419,16.96128,-35.82565,CUP_POL11,CUP_POL1,LAV,Diamond Solutions,DIA,20260321-LAV-2,dd7dcf90-254f-11f1-b649-cf5e5eee1654,69.90769,,,5.71169,,,,,,,9f71fa90-affe-4f9e-97cb-91830f5cefd1,2026/3/21,00:36.7,2026-03-21T14:00:36.7191040-04:00,2026-03-21T18:00:36.7191040Z,,v3,,,,"Beltran, Jonathan Josue",1000490425,Right,CUP_POL11,52661e19-1431-4d90-8a85-d085dbdb809d,54.2374,-102.53689,8.48064,5.68795,5.95824,-17.91283,2.69031,-0.95343,-2.9171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
